accession_id,amo_number,description,quantity,category,current_market_value,asset_location,room_number,box_number,mode_of_acquisition,acquisition_date,acquisition_price,remarks,dimensions,status,date_created,date_modified
2024-DOCUMENTS-0272-Gallery,AMO-78610,DOCUMENTS item #272 with historical significance,82,DOCUMENTS,-22038.700090359875,Gallery-East,Ga5-B,114.0,Purchase,07/09/2024,9435.708175362824,,44 cm x 98 cm,ACTIVE,05/26/2024 12:00:00 AM,06/10/2024 12:00:00 AM
2024-SCULPTURE-0273-Goldenberg,AMO-74478,SCULPTURE item #273 with historical significance,97,SCULPTURE,27040.993923736263,Goldenberg,Go4-B,60.0,Donation,09/12/2024,960.1367934169132,Remark for item 273,73 cm x 51 cm,UNDER_REVIEW,11/26/2024 12:00:00 AM,12/08/2024 12:00:00 AM
2024-DOCUMENTS-0274-Warehouse,AMO-44469,DOCUMENTS item #274 with historical significance,11,DOCUMENTS,41998.603472250645,Warehouse-A,Wa4-C,178.0,Donation,05/21/2024,1386.8415382380915,Remark for item 274,27 cm x 56 cm,ACTIVE,03/10/2024 12:00:00 AM,03/19/2024 12:00:00 AM
2024-ART-0275-Gallery,AMO-90967,ART item #275 with historical significance,58,ART,-16532.105033206593,Gallery-East,Ga3-C,,Transfer,,8615.620386348286,Remark for item 275,78 cm x 42 cm,ACTIVE,08/12/2024 12:00:00 AM,09/04/2024 12:00:00 AM
2024-ART-0276-Warehouse,AMO-21822,ART item #276 with historical significance,20,ART,18472.751092116465,Warehouse-A,Wa1-B,128.0,Donation,08/23/2024,-4186.230771632282,Remark for item 276,47 cm x 24 cm,ACTIVE,05/16/2024 12:00:00 AM,06/09/2024 12:00:00 AM
2024-DOCUMENTS-0277-Goldenberg,AMO-81197,DOCUMENTS item #277 with historical significance,61,DOCUMENTS,241.53304790979564,Goldenberg,Go2-A,,Purchase,04/13/2024,-3378.091266923786,Remark for item 277,18 cm x 60 cm,ACTIVE,08/23/2024 12:00:00 AM,09/15/2024 12:00:00 AM
2024-ART-0278-Warehouse,AMO-71974,ART item #278 with historical significance,50,ART,-29569.993274108405,Warehouse-A,Wa3-B,141.0,Donation,05/16/2024,5630.887737658207,Remark for item 278,180 cm x 65 cm,ACTIVE,02/27/2024 12:00:00 AM,03/05/2024 12:00:00 AM
2024-DOCUMENTS-0279-Storage,AMO-11974,DOCUMENTS item #279 with historical significance,22,DOCUMENTS,52735.41601175326,Storage-Facility-7,St3-C,,Donation,,-5992.837869095706,Remark for item 279,105 cm x 32 cm,ACTIVE,05/07/2024 12:00:00 AM,05/12/2024 12:00:00 AM
2024-DOCUMENTS-0280-Goldenberg,AMO-99908,DOCUMENTS item #280 with historical significance,80,DOCUMENTS,19074.23091726427,Goldenberg,Go3-C,138.0,Donation,03/16/2024,-2253.2128456091345,Remark for item 280,98 cm x 122 cm,ACTIVE,04/08/2024 12:00:00 AM,04/08/2024 12:00:00 AM
2024-DOCUMENTS-0281-Storage,AMO-27659,DOCUMENTS item #281 with historical significance,33,DOCUMENTS,-7178.1345941174,Storage-Facility-7,St1-B,126.0,Transfer,03/18/2024,-1961.969621194346,Remark for item 281,163 cm x 151 cm,ACTIVE,03/23/2024 12:00:00 AM,03/25/2024 12:00:00 AM
2024-SCULPTURE-0282-Warehouse,AMO-68901,SCULPTURE item #282 with historical significance,38,SCULPTURE,,Warehouse-A,Wa3-C,98.0,Purchase,01/20/2024,-3319.95384839908,Remark for item 282,194 cm x 26 cm,ACTIVE,12/03/2024 12:00:00 AM,01/02/2025 12:00:00 AM
2024-SCULPTURE-0283-Gallery,AMO-34886,SCULPTURE item #283 with historical significance,68,SCULPTURE,6213.040698620674,Gallery-East,Ga4-C,83.0,Donation,09/22/2024,,Remark for item 283,18 cm x 61 cm,ACTIVE,02/24/2024 12:00:00 AM,03/10/2024 12:00:00 AM
2024-MEMORABILIA-0284-Goldenberg,AMO-14170,MEMORABILIA item #284 with historical significance,74,MEMORABILIA,-15773.752910275944,Goldenberg,Go4-C,13.0,Purchase,10/23/2024,,Remark for item 284,135 cm x 30 cm,ACTIVE,08/27/2024 12:00:00 AM,09/21/2024 12:00:00 AM
2024-ART-0285-Storage,AMO-83140,ART item #285 with historical significance,96,ART,11761.420644495971,Storage-Facility-7,St4-B,11.0,Transfer,05/03/2024,748.8094527543152,Remark for item 285,,ACTIVE,04/28/2024 12:00:00 AM,05/15/2024 12:00:00 AM
2024-DOCUMENTS-0286-Warehouse,AMO-35312,DOCUMENTS item #286 with historical significance,68,DOCUMENTS,-973.7011716602437,Warehouse-A,Wa2-C,192.0,Transfer,11/19/2024,-3537.8183102079893,Remark for item 286,36 cm x 52 cm,ACTIVE,04/02/2024 12:00:00 AM,04/19/2024 12:00:00 AM
2024-DOCUMENTS-0287-Storage,AMO-96184,DOCUMENTS item #287 with historical significance,21,DOCUMENTS,-9419.283264208318,Storage-Facility-7,St5-C,84.0,Purchase,07/25/2024,4776.95612912878,Remark for item 287,71 cm x 154 cm,ACTIVE,10/06/2024 12:00:00 AM,10/12/2024 12:00:00 AM
2024-DOCUMENTS-0288-Storage,AMO-57187,DOCUMENTS item #288 with historical significance,58,DOCUMENTS,,Storage-Facility-7,St4-B,5.0,Donation,05/01/2024,3504.585938121904,Remark for item 288,15 cm x 186 cm,INACTIVE,05/21/2024 12:00:00 AM,06/19/2024 12:00:00 AM
2024-SCULPTURE-0289-Warehouse,AMO-22358,SCULPTURE item #289 with historical significance,5,SCULPTURE,-19438.881119963775,Warehouse-A,Wa4-B,64.0,Donation,05/03/2024,1496.6615271461294,Remark for item 289,29 cm x 195 cm,ACTIVE,06/15/2024 12:00:00 AM,07/10/2024 12:00:00 AM
2024-DOCUMENTS-0290-Warehouse,AMO-73999,DOCUMENTS item #290 with historical significance,89,DOCUMENTS,23784.678084294726,Warehouse-A,Wa5-A,148.0,Transfer,01/25/2024,-7347.026405606859,Remark for item 290,40 cm x 68 cm,ACTIVE,11/30/2024 12:00:00 AM,12/27/2024 12:00:00 AM
2024-SCULPTURE-0291-Goldenberg,AMO-93084,SCULPTURE item #291 with historical significance,100,SCULPTURE,,Goldenberg,Go4-A,39.0,Purchase,12/08/2024,3716.8009618996753,Remark for item 291,124 cm x 162 cm,ACTIVE,10/21/2024 12:00:00 AM,11/06/2024 12:00:00 AM
2024-ART-0292-Warehouse,AMO-66614,ART item #292 with historical significance,38,ART,,Warehouse-A,Wa4-A,13.0,Donation,05/03/2024,-2313.1187947292333,Remark for item 292,44 cm x 133 cm,ACTIVE,10/13/2024 12:00:00 AM,10/19/2024 12:00:00 AM
2024-DOCUMENTS-0293-Gallery,AMO-95491,DOCUMENTS item #293 with historical significance,74,DOCUMENTS,19264.96671482898,Gallery-East,Ga2-C,69.0,Transfer,06/22/2024,-2816.2957827125842,,118 cm x 103 cm,INACTIVE,06/27/2024 12:00:00 AM,07/03/2024 12:00:00 AM
2024-FURNITURE-0294-Storage,AMO-87840,FURNITURE item #294 with historical significance,84,FURNITURE,-40122.052516612974,Storage-Facility-7,St1-B,114.0,Donation,08/02/2024,-7137.712189415814,Remark for item 294,49 cm x 196 cm,ACTIVE,02/13/2024 12:00:00 AM,02/16/2024 12:00:00 AM
2024-ART-0295-Warehouse,AMO-91396,ART item #295 with historical significance,19,ART,6202.12366653455,Warehouse-A,Wa3-A,121.0,Purchase,,2298.6125086074094,Remark for item 295,143 cm x 76 cm,INACTIVE,10/07/2024 12:00:00 AM,10/22/2024 12:00:00 AM
2024-SCULPTURE-0296-Warehouse,AMO-97590,SCULPTURE item #296 with historical significance,3,SCULPTURE,,Warehouse-A,Wa4-C,73.0,Transfer,12/20/2024,-3521.583125522043,Remark for item 296,27 cm x 109 cm,ACTIVE,12/04/2024 12:00:00 AM,12/12/2024 12:00:00 AM
2024-FURNITURE-0297-Goldenberg,AMO-12500,FURNITURE item #297 with historical significance,38,FURNITURE,20964.811469434346,Goldenberg,Go4-A,,Purchase,10/18/2024,,Remark for item 297,153 cm x 192 cm,ACTIVE,01/12/2024 12:00:00 AM,01/13/2024 12:00:00 AM
2024-MEMORABILIA-0298-Storage,AMO-53721,MEMORABILIA item #298 with historical significance,63,MEMORABILIA,-36538.001556724,Storage-Facility-7,St4-C,161.0,Donation,09/09/2024,669.6010067634172,Remark for item 298,17 cm x 152 cm,ACTIVE,05/23/2024 12:00:00 AM,05/30/2024 12:00:00 AM
2024-MEMORABILIA-0299-Storage,AMO-61491,MEMORABILIA item #299 with historical significance,85,MEMORABILIA,-25275.404994061417,Storage-Facility-7,St2-A,161.0,Transfer,07/08/2024,-2259.1805390107957,Remark for item 299,164 cm x 94 cm,ACTIVE,08/17/2024 12:00:00 AM,09/03/2024 12:00:00 AM
1967-MEMORABILIA-0300-Warehouse,AMO-28163,MEMORABILIA item #300 with historical significance,1,MEMORABILIA,6184.966782910351,Warehouse-A,Wa5-C,181.0,Transfer,03/14/1967,-3302.066826419762,Remark for item 300,154 cm x 50 cm,ACTIVE,06/11/2024 12:00:00 AM,06/13/2024 12:00:00 AM
2024-SCULPTURE-0301-Goldenberg,AMO-34134,SCULPTURE item #301 with historical significance,41,SCULPTURE,-4613.888605745633,Goldenberg,Go2-C,106.0,Donation,12/27/2024,6031.464046072203,Remark for item 301,58 cm x 37 cm,UNDER_REVIEW,03/08/2024 12:00:00 AM,03/13/2024 12:00:00 AM
2024-ART-0302-Storage,AMO-89377,ART item #302 with historical significance,73,ART,-9422.29673807872,Storage-Facility-7,St5-A,,Transfer,,5178.460560325709,,130 cm x 192 cm,ACTIVE,11/28/2024 12:00:00 AM,12/09/2024 12:00:00 AM
2024-MEMORABILIA-0303-Gallery,AMO-74414,MEMORABILIA item #303 with historical significance,61,MEMORABILIA,,Gallery-East,Ga2-A,4.0,Donation,07/08/2024,-4648.534273288091,Remark for item 303,26 cm x 55 cm,ACTIVE,08/12/2024 12:00:00 AM,09/08/2024 12:00:00 AM
2024-SCULPTURE-0304-Gallery,AMO-52584,SCULPTURE item #304 with historical significance,59,SCULPTURE,,Gallery-East,Ga2-B,98.0,Purchase,07/20/2024,3649.020889576414,Remark for item 304,174 cm x 190 cm,UNDER_REVIEW,01/20/2024 12:00:00 AM,02/05/2024 12:00:00 AM
2024-ART-0305-Gallery,AMO-69886,ART item #305 with historical significance,6,ART,41039.21551644751,Gallery-East,Ga2-C,,Transfer,11/02/2024,-11358.222500636446,Remark for item 305,83 cm x 128 cm,ACTIVE,03/26/2024 12:00:00 AM,04/08/2024 12:00:00 AM
2024-FURNITURE-0306-Goldenberg,AMO-77760,FURNITURE item #306 with historical significance,19,FURNITURE,-14922.381386761921,Goldenberg,Go4-C,,Purchase,12/18/2024,3885.3606359027,Remark for item 306,55 cm x 126 cm,ACTIVE,10/29/2024 12:00:00 AM,11/26/2024 12:00:00 AM
2024-MEMORABILIA-0307-Gallery,AMO-21820,MEMORABILIA item #307 with historical significance,33,MEMORABILIA,-76.13465107481716,Gallery-East,Ga3-C,32.0,Transfer,,2855.7293668565444,Remark for item 307,,INACTIVE,12/28/2024 12:00:00 AM,01/09/2025 12:00:00 AM
2024-SCULPTURE-0308-Warehouse,AMO-59634,SCULPTURE item #308 with historical significance,71,SCULPTURE,-10099.629667895515,Warehouse-A,Wa4-A,39.0,Donation,03/06/2024,1432.9489373644997,,196 cm x 124 cm,ACTIVE,05/27/2024 12:00:00 AM,06/16/2024 12:00:00 AM
2024-MEMORABILIA-0309-Goldenberg,AMO-27245,MEMORABILIA item #309 with historical significance,26,MEMORABILIA,1108.0691151980132,Goldenberg,Go1-C,140.0,Purchase,10/16/2024,6838.910308299037,Remark for item 309,114 cm x 123 cm,ACTIVE,02/10/2024 12:00:00 AM,02/29/2024 12:00:00 AM
2024-SCULPTURE-0310-Goldenberg,AMO-42075,SCULPTURE item #310 with historical significance,71,SCULPTURE,11360.52108253033,Goldenberg,Go3-C,48.0,Transfer,11/12/2024,,Remark for item 310,164 cm x 86 cm,ACTIVE,06/18/2024 12:00:00 AM,07/17/2024 12:00:00 AM
2024-ART-0311-Goldenberg,AMO-24272,ART item #311 with historical significance,54,ART,13440.066551880054,Goldenberg,Go2-A,153.0,Transfer,09/06/2024,-1059.3848306123368,Remark for item 311,19 cm x 33 cm,ACTIVE,06/02/2024 12:00:00 AM,06/12/2024 12:00:00 AM
2024-FURNITURE-0312-Gallery,AMO-18869,FURNITURE item #312 with historical significance,98,FURNITURE,-7190.155601812339,Gallery-East,Ga4-C,,Donation,06/17/2024,-1162.7909390981044,Remark for item 312,24 cm x 37 cm,ACTIVE,10/19/2024 12:00:00 AM,11/11/2024 12:00:00 AM
2024-SCULPTURE-0313-Goldenberg,AMO-73394,SCULPTURE item #313 with historical significance,93,SCULPTURE,14861.303559457421,Goldenberg,Go5-C,135.0,Purchase,10/12/2024,-1104.922404101315,Remark for item 313,196 cm x 171 cm,ACTIVE,09/11/2024 12:00:00 AM,09/26/2024 12:00:00 AM
2024-MEMORABILIA-0314-Warehouse,AMO-48074,MEMORABILIA item #314 with historical significance,25,MEMORABILIA,12244.371422410324,Warehouse-A,Wa1-A,,Donation,10/14/2024,11377.003993227194,Remark for item 314,173 cm x 64 cm,ACTIVE,01/06/2024 12:00:00 AM,01/26/2024 12:00:00 AM
2024-MEMORABILIA-0315-Storage,AMO-43347,MEMORABILIA item #315 with historical significance,9,MEMORABILIA,26778.117585792308,Storage-Facility-7,St3-B,,Transfer,06/13/2024,-630.1176608392057,Remark for item 315,,ACTIVE,03/30/2024 12:00:00 AM,04/05/2024 12:00:00 AM
2024-FURNITURE-0316-Storage,AMO-98142,FURNITURE item #316 with historical significance,62,FURNITURE,35030.34805409862,Storage-Facility-7,St4-A,138.0,Transfer,08/26/2024,-1040.3768651077569,Remark for item 316,,ACTIVE,09/23/2024 12:00:00 AM,10/02/2024 12:00:00 AM
2024-SCULPTURE-0317-Storage,AMO-82768,SCULPTURE item #317 with historical significance,69,SCULPTURE,-45953.113379446346,Storage-Facility-7,St1-A,91.0,Transfer,,-4040.4315545870204,Remark for item 317,106 cm x 170 cm,INACTIVE,09/30/2024 12:00:00 AM,10/26/2024 12:00:00 AM
2024-MEMORABILIA-0318-Gallery,AMO-34560,MEMORABILIA item #318 with historical significance,77,MEMORABILIA,-41769.79802564639,Gallery-East,Ga1-B,23.0,Transfer,04/12/2024,-757.5674202065434,Remark for item 318,87 cm x 54 cm,ACTIVE,02/27/2024 12:00:00 AM,03/09/2024 12:00:00 AM
2024-ART-0319-Warehouse,AMO-22137,ART item #319 with historical significance,57,ART,5460.459479738793,Warehouse-A,Wa5-A,124.0,Purchase,09/10/2024,9382.186561376413,,142 cm x 183 cm,ACTIVE,03/08/2024 12:00:00 AM,03/14/2024 12:00:00 AM
2024-ART-0320-Gallery,AMO-60801,ART item #320 with historical significance,92,ART,13173.184344104066,Gallery-East,Ga5-A,153.0,Donation,06/15/2024,-95.50264404432119,,200 cm x 89 cm,ACTIVE,01/12/2024 12:00:00 AM,01/30/2024 12:00:00 AM
2024-FURNITURE-0321-Warehouse,AMO-52058,FURNITURE item #321 with historical significance,26,FURNITURE,25735.139529587228,Warehouse-A,Wa2-B,31.0,Purchase,03/09/2024,-10055.676545039425,Remark for item 321,36 cm x 62 cm,ACTIVE,10/04/2024 12:00:00 AM,10/15/2024 12:00:00 AM
2024-SCULPTURE-0322-Storage,AMO-45527,SCULPTURE item #322 with historical significance,19,SCULPTURE,,Storage-Facility-7,St3-C,87.0,Donation,01/05/2024,,Remark for item 322,,ACTIVE,07/15/2024 12:00:00 AM,07/16/2024 12:00:00 AM
2024-ART-0323-Gallery,AMO-61369,ART item #323 with historical significance,23,ART,10890.36395271415,Gallery-East,Ga5-C,80.0,Transfer,04/23/2024,4854.325969434834,Remark for item 323,,INACTIVE,08/26/2024 12:00:00 AM,09/13/2024 12:00:00 AM
2024-MEMORABILIA-0324-Goldenberg,AMO-71377,MEMORABILIA item #324 with historical significance,13,MEMORABILIA,-31964.65614449604,Goldenberg,Go4-B,60.0,Transfer,03/28/2024,6718.770216034645,Remark for item 324,56 cm x 189 cm,ACTIVE,12/06/2024 12:00:00 AM,12/16/2024 12:00:00 AM
2024-FURNITURE-0325-Gallery,AMO-73898,FURNITURE item #325 with historical significance,4,FURNITURE,13462.410187360352,Gallery-East,Ga1-B,73.0,Donation,10/19/2024,-1076.4395695040062,,37 cm x 93 cm,ACTIVE,10/11/2024 12:00:00 AM,10/31/2024 12:00:00 AM
2024-ART-0326-Storage,AMO-79828,ART item #326 with historical significance,60,ART,20819.54665265712,Storage-Facility-7,St4-C,124.0,Purchase,06/07/2024,12353.46428902198,Remark for item 326,121 cm x 155 cm,ACTIVE,06/24/2024 12:00:00 AM,07/11/2024 12:00:00 AM
2024-MEMORABILIA-0327-Warehouse,AMO-96849,MEMORABILIA item #327 with historical significance,86,MEMORABILIA,9546.656376462379,Warehouse-A,Wa1-C,,Transfer,06/18/2024,,Remark for item 327,113 cm x 27 cm,ACTIVE,11/02/2024 12:00:00 AM,11/05/2024 12:00:00 AM
2024-SCULPTURE-0328-Gallery,AMO-52914,SCULPTURE item #328 with historical significance,64,SCULPTURE,11205.514657508402,Gallery-East,Ga1-A,163.0,Donation,03/22/2024,-1296.8044977012205,Remark for item 328,157 cm x 124 cm,ACTIVE,04/10/2024 12:00:00 AM,04/16/2024 12:00:00 AM
2024-FURNITURE-0329-Storage,AMO-84747,FURNITURE item #329 with historical significance,87,FURNITURE,-16246.109236619795,Storage-Facility-7,St3-B,157.0,Transfer,07/28/2024,5151.679082721228,Remark for item 329,150 cm x 23 cm,ACTIVE,01/01/2024 12:00:00 AM,01/23/2024 12:00:00 AM
2024-SCULPTURE-0330-Storage,AMO-24378,SCULPTURE item #330 with historical significance,37,SCULPTURE,-16402.095647721682,Storage-Facility-7,St1-A,183.0,Purchase,07/14/2024,1357.8311860969623,Remark for item 330,58 cm x 152 cm,INACTIVE,07/15/2024 12:00:00 AM,08/10/2024 12:00:00 AM
2024-FURNITURE-0331-Gallery,AMO-30220,FURNITURE item #331 with historical significance,37,FURNITURE,-6941.436169127917,Gallery-East,Ga2-A,,Donation,11/14/2024,3394.8991287319595,,116 cm x 126 cm,ACTIVE,12/22/2024 12:00:00 AM,01/10/2025 12:00:00 AM
2024-DOCUMENTS-0332-Warehouse,AMO-69558,DOCUMENTS item #332 with historical significance,66,DOCUMENTS,13341.552632173707,Warehouse-A,Wa4-C,155.0,Purchase,,6187.699721289496,Remark for item 332,78 cm x 115 cm,ACTIVE,10/06/2024 12:00:00 AM,10/24/2024 12:00:00 AM
2024-FURNITURE-0333-Goldenberg,AMO-14963,FURNITURE item #333 with historical significance,73,FURNITURE,-7750.4099713686755,Goldenberg,Go4-C,21.0,Purchase,12/17/2024,-349.3746764668563,Remark for item 333,129 cm x 142 cm,ACTIVE,02/10/2024 12:00:00 AM,02/26/2024 12:00:00 AM
2024-SCULPTURE-0334-Goldenberg,AMO-42142,SCULPTURE item #334 with historical significance,61,SCULPTURE,-19469.092894557685,Goldenberg,Go1-C,14.0,Transfer,09/25/2024,,Remark for item 334,156 cm x 197 cm,ACTIVE,06/18/2024 12:00:00 AM,07/01/2024 12:00:00 AM
2024-FURNITURE-0335-Storage,AMO-47907,FURNITURE item #335 with historical significance,22,FURNITURE,-6107.3315019027905,Storage-Facility-7,St1-C,67.0,Transfer,,2886.502465224261,Remark for item 335,,UNDER_REVIEW,05/29/2024 12:00:00 AM,06/23/2024 12:00:00 AM
2024-SCULPTURE-0336-Goldenberg,AMO-47593,SCULPTURE item #336 with historical significance,63,SCULPTURE,23924.715416133797,Goldenberg,Go1-A,34.0,Transfer,05/28/2024,-3610.826620888127,Remark for item 336,161 cm x 199 cm,ACTIVE,03/18/2024 12:00:00 AM,04/08/2024 12:00:00 AM
2024-DOCUMENTS-0337-Storage,AMO-32989,DOCUMENTS item #337 with historical significance,34,DOCUMENTS,26740.148002641505,Storage-Facility-7,St2-B,22.0,Donation,10/27/2024,7778.189294024754,Remark for item 337,108 cm x 70 cm,ACTIVE,12/04/2024 12:00:00 AM,12/18/2024 12:00:00 AM
2024-MEMORABILIA-0338-Warehouse,AMO-85727,MEMORABILIA item #338 with historical significance,94,MEMORABILIA,15335.87258059252,Warehouse-A,Wa3-A,,Transfer,07/16/2024,10383.97906279033,Remark for item 338,146 cm x 69 cm,ACTIVE,07/13/2024 12:00:00 AM,08/03/2024 12:00:00 AM
2024-DOCUMENTS-0339-Gallery,AMO-44422,DOCUMENTS item #339 with historical significance,19,DOCUMENTS,-14344.729977589326,Gallery-East,Ga5-B,174.0,Donation,09/22/2024,-5223.273516557085,,100 cm x 120 cm,ACTIVE,11/08/2024 12:00:00 AM,12/07/2024 12:00:00 AM
2024-FURNITURE-0340-Storage,AMO-45432,FURNITURE item #340 with historical significance,35,FURNITURE,-39468.006222606964,Storage-Facility-7,St1-B,192.0,Transfer,11/19/2024,8480.221557445915,Remark for item 340,56 cm x 90 cm,ACTIVE,10/07/2024 12:00:00 AM,10/07/2024 12:00:00 AM
2024-ART-0341-Goldenberg,AMO-11567,ART item #341 with historical significance,53,ART,21359.141408851443,Goldenberg,Go1-C,73.0,Donation,01/01/2024,722.0766454477247,,65 cm x 163 cm,INACTIVE,11/22/2024 12:00:00 AM,11/25/2024 12:00:00 AM
2024-ART-0342-Goldenberg,AMO-89257,ART item #342 with historical significance,17,ART,11999.215657995508,Goldenberg,Go4-C,29.0,Transfer,05/10/2024,-4627.4452364918825,Remark for item 342,80 cm x 119 cm,ACTIVE,12/20/2024 12:00:00 AM,01/17/2025 12:00:00 AM
2024-FURNITURE-0343-Storage,AMO-31229,FURNITURE item #343 with historical significance,100,FURNITURE,66143.79949042066,Storage-Facility-7,St1-B,67.0,Donation,05/06/2024,1646.1059098761375,Remark for item 343,166 cm x 110 cm,ACTIVE,04/01/2024 12:00:00 AM,04/21/2024 12:00:00 AM
2024-DOCUMENTS-0344-Goldenberg,AMO-28857,DOCUMENTS item #344 with historical significance,70,DOCUMENTS,,Goldenberg,Go4-A,67.0,Transfer,02/03/2024,1546.9739730244646,Remark for item 344,137 cm x 48 cm,ACTIVE,11/30/2024 12:00:00 AM,12/20/2024 12:00:00 AM
2024-ART-0345-Goldenberg,AMO-97111,ART item #345 with historical significance,50,ART,23144.165597467298,Goldenberg,Go3-A,132.0,Transfer,08/16/2024,3405.0461586835663,Remark for item 345,27 cm x 148 cm,ACTIVE,04/25/2024 12:00:00 AM,04/25/2024 12:00:00 AM
2024-DOCUMENTS-0346-Gallery,AMO-25886,DOCUMENTS item #346 with historical significance,73,DOCUMENTS,10597.100606978285,Gallery-East,Ga5-B,,Purchase,11/03/2024,-2952.3722772265596,Remark for item 346,127 cm x 84 cm,INACTIVE,11/27/2024 12:00:00 AM,12/03/2024 12:00:00 AM
2024-MEMORABILIA-0347-Goldenberg,AMO-60353,MEMORABILIA item #347 with historical significance,85,MEMORABILIA,16786.708928399894,Goldenberg,Go2-B,92.0,Transfer,11/15/2024,10410.122482375169,,194 cm x 161 cm,ACTIVE,05/02/2024 12:00:00 AM,05/17/2024 12:00:00 AM
2024-DOCUMENTS-0348-Goldenberg,AMO-80851,DOCUMENTS item #348 with historical significance,83,DOCUMENTS,38635.501153874444,Goldenberg,Go3-B,,Transfer,06/26/2024,8965.933133196984,Remark for item 348,177 cm x 180 cm,ACTIVE,09/24/2024 12:00:00 AM,10/08/2024 12:00:00 AM
2024-SCULPTURE-0349-Warehouse,AMO-85936,SCULPTURE item #349 with historical significance,30,SCULPTURE,-7780.391910779628,Warehouse-A,Wa1-A,,Transfer,10/02/2024,-3948.0241012929046,Remark for item 349,,ACTIVE,11/19/2024 12:00:00 AM,11/20/2024 12:00:00 AM
2024-FURNITURE-0350-Goldenberg,AMO-69793,FURNITURE item #350 with historical significance,79,FURNITURE,,Goldenberg,Go2-C,158.0,Donation,04/14/2024,371.0653995017593,Remark for item 350,112 cm x 93 cm,ACTIVE,03/02/2024 12:00:00 AM,03/23/2024 12:00:00 AM
2024-SCULPTURE-0351-Warehouse,AMO-52151,SCULPTURE item #351 with historical significance,28,SCULPTURE,,Warehouse-A,Wa1-C,194.0,Donation,12/12/2024,1278.6245614434729,Remark for item 351,20 cm x 44 cm,ACTIVE,02/21/2024 12:00:00 AM,03/17/2024 12:00:00 AM
2024-SCULPTURE-0352-Gallery,AMO-30677,SCULPTURE item #352 with historical significance,3,SCULPTURE,32354.787961773713,Gallery-East,Ga4-A,,Donation,05/14/2024,-7462.323148574096,Remark for item 352,42 cm x 62 cm,ACTIVE,03/14/2024 12:00:00 AM,04/03/2024 12:00:00 AM
2024-FURNITURE-0353-Gallery,AMO-64005,FURNITURE item #353 with historical significance,31,FURNITURE,43238.757986515346,Gallery-East,Ga2-C,157.0,Transfer,11/27/2024,209.9605071050529,Remark for item 353,,ACTIVE,04/30/2024 12:00:00 AM,05/06/2024 12:00:00 AM
